13.106666666666667,0.2694851057521032
17.21,0.07348469228349523
21.12,0.3343650699460094
23.650000000000002,0.17146428199482172
27.526666666666667,0.21638443156156564
31.86,0.4499629614386801
12.346666666666666,0.40925406398579495
16.243333333333336,0.17307673314329478
20.686666666666667,0.3206590435684334
24.01,0.13490737563232053
27.38,0.3412721299295726
32.18333333333333,0.30346151137976185
9.88,0.15286159317064124
15.674999999999999,0.3321018919950123
19.77,0.16421530582338176
22.55,0.37934153476781274
26.215,0.38265519727295033
30.59166666666667,0.12837661607767745
15.253333333333332,0.3852560476127825
14.0,0.19174636024359554
17.886666666666667,0.09303523824635251
20.413333333333334,0.29003831164558574
24.106666666666666,0.25163907133476415
28.67,0.1672323732614787
13.38375,0.12338329506055522
15.72875,0.1571175913130037
19.51875,0.10588171466310918
23.42125,0.17996093326052742
27.0075,0.1525409781009683
31.04375,0.18465762237178318
13.665,0.3235737937472689
14.84625,0.16597721982248037
18.56875,0.18509710289466952
22.177500000000002,0.1965801363312168
26.833750000000002,0.16108518709055836
30.83875,0.2821984009522379
13.8625,0.21282328350065438
15.432500000000001,0.09377499666755512
19.125,0.10271319292087082
22.8125,0.25936219847926945
34.75125,0.2632697048655628
34.13,0.6275946143809705
